price,area,height,wall
317.3123586576382,89.93428306022466,10.715574720696566,0
273.82179804088315,77.2347139765763,11.121569052736469,0
319.9611223143892,92.95377076201385,12.166102486350553,0
364.5611618965673,110.4605971281605,12.107604104069805,1
254.33866422408568,75.31693250553329,7.244661264085818,1
245.06826189749376,75.3172608610164,8.124349920169754,1
373.1967021886363,111.58425631014782,11.03007053441732,1
368.30032764514954,95.34869458305818,11.027571901824418,1
282.389537752783,70.61051228130096,11.030095372612095,1
362.45123538641695,90.8512008717193,17.70546298130944,1
290.18764197374645,70.73164614375075,11.141781021386334,1
266.7210551039457,70.68540492859486,12.271131280361198,0
266.59965109063586,84.83924543132068,11.908003526986406,0
174.59652156965475,41.73439510684404,11.302782502611596,0
151.4939620395857,45.501643349739346,9.369461510719308,1
257.1988613850175,68.75424941518055,11.517938440986534,1
217.36160813446867,59.74337759331152,8.454349570924856,0
325.65201516742917,86.28494665190547,9.526362786519982,1
233.57152693395702,61.83951848957578,9.029272904341793,1
206.31279058723928,51.753925973294166,10.163748278772646,0
406.90508713652355,109.31297537843108,14.629317133347017,0
194.81223571404755,75.4844739902693,6.265469614816503,1
299.2688644425597,81.35056409375848,11.372520380749027,1
198.57644062803206,51.505036275730866,6.774568257620697,1
215.8582290055131,69.11234550949635,9.056136268421133,1
326.04441990110973,82.21845179419732,12.177901193934733,1
230.44872958430054,56.980128451553945,10.128560038190926,1
273.4352261923987,87.51396036691344,7.844510444141388,1
251.37884347802594,67.9872262016239,8.569392581480063,1
321.70273364937896,74.16612500413447,11.35919549786935,0
241.8661283822259,67.96586775541206,8.539266736565727,0
381.04165838476524,117.04556369017875,10.43291717916395,0
271.0670702107595,79.73005550524132,10.091143679807628,1
199.89196060121608,58.845781420882005,8.696799304788366,1
372.2370673652496,96.45089824206379,14.28788817865065,1
211.97884534035973,55.58312700057955,11.267838044636022,0
259.4722231081039,84.1772719000951,5.949714826684786,0
175.44661390701972,40.80659752240449,10.372908629538856,0
212.5817106337121,53.43627902203139,8.676427070463223,0
310.3552372559347,83.93722471738246,11.704866669592448,1
324.9937960700053,94.76933159990821,8.4149585231346,0
276.53230301893313,83.4273656237994,9.770527117066202,0
277.09988363840785,77.68703435223519,11.009974557960915,1
259.22162401161137,73.97792608821422,11.731510388340244,0
178.18329276721397,50.42956019265145,7.599407185888447,1
246.40177966770642,65.60311583210583,9.330997528318104,1
264.5087088063424,70.78722458080425,9.050109377678087,0
304.15953710621386,101.14244452437832,8.693341534852577,1
343.02030072503385,86.87236579136923,13.530908480562193,1
225.64045678333758,44.73919689274532,10.80996342192191,1
284.298753264853,86.4816793878959,7.478232091329909,0
313.1675933832219,72.29835439167367,11.835723894109552,1
264.63261515483276,66.46155999388083,14.244312394025266,0
302.2101645446334,92.23352577681736,12.064930521102294,0
271.66565169144775,100.61999044991902,6.961260068091973,0
348.9371470197336,98.62560238232398,9.031531854267497,1
271.39701535293517,63.21564953554723,12.533822298373245,0
252.10497633932968,73.81575248297571,8.584661068762438,0
309.46365494691423,86.62526862807128,10.887638856292456,1
318.66162026501985,99.51090254244718,11.549268106858673,0
290.1254401548227,70.4165152430942,8.146139056843834,0
272.3490691093249,76.28682046672365,9.8809492878764,0
175.01086975069128,57.873300519879436,3.517465319861855,0
218.3147990125917,56.07586751838659,7.951224717331421,0
326.2053853321536,96.25051644788397,9.49486369721368,0
332.5251510026862,107.12480057141646,7.504433636070301,1
286.7085856749832,78.55979756839332,13.26482260786327,0
316.723749989951,100.07065795784048,7.139717244078735,0
328.88157939473064,87.23272050095268,9.119911026606033,1
276.7442624294208,67.09760490789752,10.261481154572182,0
353.1938854332665,87.22791211016828,12.882546578132231,1
323.7037203758037,110.76073132931938,7.128275697641121,0
277.0272216738102,79.28347921780097,12.32632750430992,0
355.8801733650207,111.29287311628012,10.020466122039174,0
134.42310462451942,27.60509791820511,8.036982697904097,0
350.37261117639247,96.43805008750448,10.92420694852654,0
253.6880159467877,81.74094136476343,10.39811939114694,0
286.03716883137815,74.01985299068264,8.79956624568241,0
282.54471421503564,81.83521553071004,10.139604169980037,0
165.9189153212188,40.248621707982146,9.22937280627648,0
250.59059562694097,75.60656224324975,10.227034690502496,0
275.35258593060865,87.14225143023492,11.324261349042093,0
395.93438297463973,109.55788089483032,13.172033632290704,1
235.9478004488561,69.63459563452705,7.524369002346302,1
247.90463585501985,63.83012794213625,14.266066749312532,0
197.97716758714083,69.96485912830927,6.095824400954996,1
316.8258503787318,98.30804235404148,9.696429809928834,1
339.2310612925253,86.57502219319369,11.176634412969152,0
253.01603266813646,69.40479592465923,10.561983735470065,1
265.8373202761762,90.26534866226712,8.754600960358813,1
276.6090601799668,81.9415509869608,9.583755499285449,0
315.0897631771497,99.37289981065778,9.013998130682333,0
181.72977633619354,65.95893812245295,8.821270486111576,1
276.3246288920917,73.44675706804463,11.69920419404205,1
261.4881495146593,72.15783693735685,10.714030971930095,0
209.66182636549195,50.72970103735763,8.614180809478691,0
346.1787337590677,85.92240554129152,11.799199750866501,0
320.50085653397537,85.22110544359779,10.614599041753218,0
288.08369292244976,80.10226913284922,11.62572423767792,1
256.214186627187,75.30825733249705,11.259257683847224,0
247.43473878772335,51.69258515899172,8.342009978155854,0
251.3892058988703,71.58709354469282,8.879637919606061,1
275.0995576938927,73.14570966946461,11.494587210246523,0
249.16955904365443,63.95445461556762,11.22074053086693,0
275.76298412863025,76.77428576667981,9.958196812071703,1
299.39257273518854,88.08101713629077,10.234654766617563,1
383.47869325553654,117.7237180242106,12.555329791576849,1
268.5265695954108,83.49155625663678,8.81685722232834,1
300.97601223053886,85.15100781445528,11.094194762340075,0
262.174126350074,78.51108168467665,9.595614695132213,0
166.5216243298691,41.62457569401917,9.564637593545559,1
298.3833404131721,79.46972249101566,12.19755370397438,0
291.11862773244275,81.20460419882053,11.65083269797606,0
446.2581195719283,129.26484224970574,11.627019272001277,0
238.25021650755292,76.15278070437755,12.610957614308658,0
317.243565621254,86.03094684667225,10.042007683265519,0
314.0973629054098,79.30576460589513,11.363905942589927,0
175.13402536536512,56.62643924760936,9.379466486813088,0
335.4740504839591,102.85645629030041,10.648332704976884,0
308.2855454445399,95.03866065373548,9.73971389126463,1
293.1532988976794,95.82063894086093,10.193991929985437,1
228.69680591543616,61.81225090410522,11.190314050873827,1
315.0366677057528,108.05588621872198,8.363558633533055,1
278.4310521398258,51.962978744154384,14.184774551370921,0
311.9601444489675,91.73714187600541,7.987965237000596,0
395.72686538577835,123.80911251619958,7.571622774424536,1
263.6363990003313,60.18927349738623,12.316221747000135,1
241.97068119892378,68.67404540794456,11.583325387925871,1
284.47808000162104,81.99302730175282,11.24823963410431,0
274.6672366669769,69.93048691767602,11.25669101852856,0
177.82832390330384,48.98673137867735,9.97550645430617,0
283.3320473999758,81.37125949612054,8.205491257028337,0
223.49117928163167,58.7539257254779,10.151609116387453,1
285.5486179965734,89.47184861270364,8.645676576975777,1
263.8499033870637,61.611515315323935,11.950239466835502,0
364.22906837656353,110.99868810035079,9.705885236995723,1
220.61005691812633,64.33493415327526,8.349005606414977,1
281.94134679055327,73.5587696758865,9.357228316694012,0
305.6614975848955,96.27034434739339,10.82586290855125,0
221.75590347232392,55.38271367132089,8.87255089439205,0
290.0794955605112,84.54919869208258,8.355559208867136,0
343.0652043117122,106.14285508564856,10.487374422983825,0
210.06796385452054,47.85033530877545,10.489933142217446,0
256.0983305929711,83.69267717064608,8.98611364925774,0
303.938067206666,85.19765588496847,9.057923388763355,0
319.3058998577279,95.6364574355462,10.464099874715272,1
184.52865458175793,55.26098578243836,7.103831317005351,0
212.63793347249907,53.59086773831447,7.1850724512468895,1
280.5150969299507,90.43883131233795,8.563111557495128,0
263.4648533069985,85.93969346466372,9.573105696576306,1
266.36658009638376,85.00985700691753,10.621815131196009,0
333.04830897295443,86.92896418993952,12.950712433899104,0
234.31273084238208,66.39950556843019,11.71531924640404,1
324.34955201832264,84.64507394322007,9.680122940073145,1
252.9107761808166,85.86144946597362,9.961967584194623,1
262.17108663027744,65.71297163947264,7.994941270724382,0
377.212864725412,117.31549022289514,9.96297372801522,0
297.33884558545935,89.47665841823576,9.422682722159724,1
214.89994036909803,56.173930055947025,10.64543712067618,1
307.77470762189574,93.1310721726766,8.345538112895355,1
239.02276666799568,60.50636659545357,11.038693028482344,1
365.9440904354943,95.74169207484904,13.065477826005155,0
338.6741695483012,103.17191158014808,9.782479703086285,1
248.39930686523508,63.58635363296579,10.803423444197882,0
331.9388660853168,99.26752258488644,11.380287983422225,0
293.08060632223015,88.25561853872996,9.197559056228327,0
331.04452308653237,96.4412031998898,10.448184963620834,1
340.83775969207363,117.93585965307895,10.02518480156359,0
242.3297033345235,75.09223767994258,10.195352197097664,0
245.0103171208923,64.9252767128502,8.453980432289066,1
239.33375006942575,62.209711407489536,10.049020348517885,0
243.6977916846017,63.68379430069123,10.9959965824909,1
299.73189091532333,78.45796581171791,12.902287215590084,0
319.3575660654289,86.82303949633287,11.918541652170413,0
317.6902656804986,85.53381598660039,14.306364915023114,1
293.5155069375461,96.54366498072048,8.4653048742239,0
298.5241298833798,80.26003783755814,11.744641273441356,0
336.04272039737884,109.07068154314634,10.366684011476703,0
309.9690603838744,74.70686333524088,14.379605866435345,0
369.2240136790417,134.40338333179238,8.383403429289697,1
318.43093065987074,92.51334695530012,8.320556315638449,0
237.2037895003424,62.85684887167435,8.801214709111957,1
197.593638194265,58.582150038777755,5.752208551380386,0
315.5653600941774,89.64944830486371,8.948489956638477,1
290.1902270380998,75.53074429348298,8.481734676892604,1
338.5937265885865,94.28000988184183,10.300787572952416,1
272.3124922144789,89.4647524914709,10.683511951554319,0
280.7857484598965,78.54342174686255,13.752341678431772,0
240.37072395364297,63.0641256386319,11.9008476763721,0
195.74900127932497,49.70305550628271,8.846192688675194,1
253.85279806445766,71.06970095865958,8.203170657303284,1
316.3757701972084,97.12797588646944,10.983838343013012,1
273.31629118372155,84.28187488260409,7.359533585958715,0
232.1087426710038,55.08522442576024,13.662917531708707,1
295.4997321642607,83.46361851702363,12.358880241442574,1
263.62583661580214,87.70634759457674,9.061648695790591,0
189.93231080227122,62.32285127597734,6.573730941818244,0
282.51452117159636,83.07450211891056,12.707744748330827,1
261.7603333387114,81.16417436892,9.770920309494764,1
263.92938203220103,57.14059404338754,12.475632623946924,1
